time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh
2022-09-24 10:15,9014.842,5040.258,3315.56,7896.409
2022-09-24 10:30,9015.314,5040.373,3315.688,7896.684
2022-09-24 10:45,9015.756,5040.472,3315.763,7897.02
2022-09-24 11:00,9016.245,5040.564,3315.805,7897.164
2022-09-24 11:15,9016.478,5040.754,3315.895,7897.308
2022-09-24 11:30,9016.748,5041.051,3315.972,7897.433
2022-09-24 11:45,9017.221,5041.123,3316.042,7897.767
2022-09-24 12:00,9017.694,5041.332,3316.101,7898.025
2022-09-24 12:15,9017.833,5041.405,3316.187,7898.136
2022-09-24 12:30,9017.946,5041.516,3316.229,7898.163
2022-09-24 12:45,9018.121,5041.608,3316.412,7898.459
2022-09-24 13:00,9018.428,5041.806,3316.471,7898.798
2022-09-24 13:15,9018.553,5041.872,3316.618,7899.059
2022-09-24 13:30,9018.956,5042.148,3316.783,7899.116
2022-09-24 13:45,9019.301,5042.315,3316.897,7899.333
2022-09-24 14:00,9019.546,5042.41,3316.901,7899.403
2022-09-24 14:15,9019.884,5042.671,3317.097,7899.8
2022-09-24 14:30,9020.36,5042.96,3317.211,7900.149
2022-09-24 14:45,9020.496,5043.024,3317.29,7900.203
2022-09-24 15:00,9020.861,5043.253,3317.29,7900.294
2022-09-24 15:15,9021.279,5043.414,3317.384,7900.614
2022-09-24 15:30,9021.745,5043.505,3317.432,7900.841
2022-09-24 15:45,9021.918,5043.744,3317.625,7901.224
2022-09-24 16:00,9022.323,5044.008,3317.707,7901.378
2022-09-24 16:15,9022.661,5044.294,3317.89,7901.435
2022-09-24 16:30,9022.993,5044.439,3317.897,7901.44
2022-09-24 16:45,9023.369,5044.695,3317.904,7901.675
2022-09-24 17:00,9023.482,5044.789,3318.065,7901.953
2022-09-24 17:15,9023.76,5045.019,3318.1,7902.282
2022-09-24 17:30,9023.877,5045.078,3318.225,7902.534
2022-09-24 17:45,9024.35,5045.326,3318.316,7902.743
2022-09-24 18:00,9024.808,5045.431,3318.493,7902.922
2022-09-24 18:15,9025.206,5045.65,3318.534,7903.146
2022-09-24 18:30,9025.582,5045.874,3318.637,7903.42
2022-09-24 18:45,9025.856,5045.924,3318.82,7903.697
2022-09-24 19:00,9026.198,5046.108,3318.985,7903.794
2022-09-24 19:15,9026.569,5046.383,3318.991,7903.909
2022-09-24 19:30,9026.692,5046.594,3319.128,7904.288
2022-09-24 19:45,9027.167,5046.77,3319.144,7904.34
2022-09-24 20:00,9027.597,5046.98,3319.265,7904.359
2022-09-24 20:15,9027.725,5047.236,3319.27,7904.664
2022-09-24 20:30,9028.05,5047.314,3319.469,7904.85
2022-09-24 20:45,9028.403,5047.531,3319.645,7904.932
2022-09-24 21:00,9028.546,5047.786,3319.658,7905.135
2022-09-24 21:15,9028.707,5048.027,3319.756,7905.222
2022-09-24 21:30,9029.155,5048.193,3319.79,7905.376
2022-09-24 21:45,9029.414,5048.4,3319.87,7905.722
2022-09-24 22:00,9029.71,5048.636,3319.905,7906.023
2022-09-24 22:15,9030.075,5048.711,3319.917,7906.335
2022-09-24 22:30,9030.446,5048.814,3320.094,7906.659
2022-09-24 22:45,9030.667,5049.086,3320.1,7906.702
2022-09-24 23:00,9030.925,5049.223,3320.284,7906.887
2022-09-24 23:15,9031.153,5049.313,3320.321,7906.915
2022-09-24 23:30,9031.344,5049.483,3320.406,7907.127
2022-09-24 23:45,9031.794,5049.767,3320.484,7907.482
2022-09-25 00:00,9032.098,5049.992,3320.64,7907.818
2022-09-25 00:15,9032.487,5050.133,3320.711,7907.922
2022-09-25 00:30,9032.892,5050.215,3320.815,7907.985
2022-09-25 00:45,9033.255,5050.335,3320.889,7908.004
2022-09-25 01:00,9033.733,5050.409,3320.993,7908.397
2022-09-25 01:15,9034.073,5050.701,3321.113,7908.592
2022-09-25 01:30,9034.397,5050.887,3321.217,7908.86
2022-09-25 01:45,9034.677,5051.112,3321.389,7909.202
2022-09-25 02:00,9034.83,5051.267,3321.549,7909.434
2022-09-25 02:15,9035.261,5051.33,3321.692,7909.595
2022-09-25 02:30,9035.64,5051.417,3321.846,7909.785
2022-09-25 02:45,9035.777,5051.509,3321.905,7909.932
2022-09-25 03:00,9036.157,5051.638,3322.076,7910.266
2022-09-25 03:15,9036.293,5051.74,3322.082,7910.405
2022-09-25 03:30,9036.49,5051.959,3322.269,7910.702
2022-09-25 03:45,9036.745,5052.011,3322.311,7910.965
2022-09-25 04:00,9036.936,5052.118,3322.468,7911.1
2022-09-25 04:15,9037.134,5052.381,3322.644,7911.247
2022-09-25 04:30,9037.501,5052.456,3322.691,7911.609
2022-09-25 04:45,9037.98,5052.739,3322.699,7911.98
2022-09-25 05:00,9038.383,5052.958,3322.708,7912.351
2022-09-25 05:15,9038.532,5053.023,3322.899,7912.45
2022-09-25 05:30,9038.822,5053.084,3322.907,7912.825
2022-09-25 05:45,9038.94,5053.365,3323.02,7912.99
2022-09-25 06:00,9039.396,5053.502,3323.176,7913.321
2022-09-25 06:15,9039.592,5053.703,3323.366,7913.698
2022-09-25 06:30,9039.865,5053.824,3323.514,7913.911
2022-09-25 06:45,9040.002,5054.026,3323.624,7913.951
2022-09-25 07:00,9040.154,5054.159,3323.7,7914.102
2022-09-25 07:15,9040.45,5054.322,3323.795,7914.5
2022-09-25 07:30,9040.622,5054.613,3323.875,7914.736
2022-09-25 07:45,9041.075,5054.857,3323.921,7914.96
2022-09-25 08:00,9041.284,5055.03,3323.986,7915.18
2022-09-25 08:15,9041.66,5055.17,3323.999,7915.532
2022-09-25 08:30,9041.915,5055.373,3324.059,7915.775
2022-09-25 08:45,9042.174,5055.458,3324.133,7915.883
2022-09-25 09:00,9042.303,5055.528,3324.29,7915.992
2022-09-25 09:15,9042.671,5055.798,3324.451,7916.311
2022-09-25 09:30,9043.007,5055.964,3324.618,7916.555
2022-09-25 09:45,9043.157,5056.072,3324.773,7916.825
2022-09-25 10:00,9043.519,5056.272,3324.791,7917.113
2022-09-25 10:15,9043.848,5056.546,3324.882,7917.259
2022-09-25 10:30,9044.091,5056.77,3324.964,7917.348
2022-09-25 10:45,9044.5,5057.066,3324.982,7917.349
2022-09-25 11:00,9044.753,5057.15,3325.08,7917.394
2022-09-25 11:15,9045.145,5057.415,3325.218,7917.572
2022-09-25 11:30,9045.318,5057.466,3325.337,7917.847
2022-09-25 11:45,9045.442,5057.729,3325.426,7918.196
2022-09-25 12:00,9045.887,5057.793,3325.525,7918.408
2022-09-25 12:15,9046.266,5057.893,3325.627,7918.484
2022-09-25 12:30,9046.576,5057.99,3325.668,7918.871
2022-09-25 12:45,9046.761,5058.163,3325.685,7919.075
2022-09-25 13:00,9046.889,5058.441,3325.708,7919.344
2022-09-25 13:15,9047.323,5058.67,3325.816,7919.401
2022-09-25 13:30,9047.455,5058.804,3325.825,7919.529
2022-09-25 13:45,9047.578,5059.04,3325.966,7919.913
2022-09-25 14:00,9047.939,5059.186,3326.151,7920.289
2022-09-25 14:15,9048.241,5059.27,3326.249,7920.414
2022-09-25 14:30,9048.342,5059.335,3326.337,7920.693
2022-09-25 14:45,9048.498,5059.581,3326.39,7920.974
2022-09-25 15:00,9048.922,5059.746,3326.534,7921.18
2022-09-25 15:15,9049.123,5060.031,3326.639,7921.571
2022-09-25 15:30,9049.509,5060.16,3326.701,7921.638
2022-09-25 15:45,9049.631,5060.22,3326.826,7921.751
2022-09-25 16:00,9050.023,5060.32,3326.897,7921.886
2022-09-25 16:15,9050.236,5060.383,3326.937,7922.144
2022-09-25 16:30,9050.602,5060.472,3327.094,7922.252
2022-09-25 16:45,9050.971,5060.678,3327.11,7922.584
2022-09-25 17:00,9051.24,5060.787,3327.162,7922.75
2022-09-25 17:15,9051.512,5061.032,3327.249,7922.75
2022-09-25 17:30,9051.958,5061.22,3327.443,7923.029
2022-09-25 17:45,9052.248,5061.465,3327.498,7923.076
2022-09-25 18:00,9052.497,5061.579,3327.578,7923.126
2022-09-25 18:15,9052.956,5061.716,3327.655,7923.376
2022-09-25 18:30,9053.338,5061.94,3327.85,7923.572
2022-09-25 18:45,9053.604,5062.001,3328.044,7923.95
2022-09-25 19:00,9053.856,5062.2,3328.138,7924.148
2022-09-25 19:15,9054.25,5062.491,3328.323,7924.436
2022-09-25 19:30,9054.386,5062.689,3328.519,7924.647
2022-09-25 19:45,9054.573,5062.832,3328.676,7924.925
2022-09-25 20:00,9054.892,5062.921,3328.77,7925.228
2022-09-25 20:15,9055.249,5063.145,3328.888,7925.598
2022-09-25 20:30,9055.475,5063.339,3329.011,7925.739
2022-09-25 20:45,9055.87,5063.415,3329.146,7925.93
2022-09-25 21:00,9056.101,5063.631,3329.212,7926.316
2022-09-25 21:15,9056.584,5063.72,3329.24,7926.465
2022-09-25 21:30,9057.063,5063.844,3329.399,7926.712
2022-09-25 21:45,9057.429,5064.043,3329.597,7926.789
2022-09-25 22:00,9057.925,5064.095,3329.728,7927.133
2022-09-25 22:15,9058.369,5064.229,3329.811,7927.275
2022-09-25 22:30,9058.518,5064.307,3329.874,7927.485
2022-09-25 22:45,9058.808,5064.421,3329.924,7927.569
2022-09-25 23:00,9059.036,5064.495,3330.109,7927.851
2022-09-25 23:15,9059.425,5064.765,3330.179,7928.171
2022-09-25 23:30,9059.813,5064.939,3330.369,7928.454
2022-09-25 23:45,9059.916,5065.183,3330.485,7928.614
2022-09-26 00:00,9060.148,5065.361,3330.54,7928.674
2022-09-26 00:15,9060.419,5065.637,3330.727,7928.851
2022-09-26 00:30,9060.784,5065.859,3330.837,7929.172
2022-09-26 00:45,9061.266,5066.156,3331.013,7929.25
2022-09-26 01:00,9061.447,5066.33,3331.098,7929.51
2022-09-26 01:15,9061.658,5066.404,3331.219,7929.59
2022-09-26 01:30,9062.139,5066.608,3331.251,7929.781
2022-09-26 01:45,9062.338,5066.893,3331.355,7929.855
2022-09-26 02:00,9062.469,5067.189,3331.49,7930.053
2022-09-26 02:15,9062.865,5067.384,3331.68,7930.249
2022-09-26 02:30,9063.224,5067.547,3331.792,7930.306
2022-09-26 02:45,9063.391,5067.76,3331.931,7930.369
2022-09-26 03:00,9063.75,5067.862,3332.02,7930.492
2022-09-26 03:15,9064.196,5067.972,3332.085,7930.629
2022-09-26 03:30,9064.542,5068.063,3332.166,7930.778
2022-09-26 03:45,9065.0,5068.21,3332.291,7930.848
2022-09-26 04:00,9065.48,5068.284,3332.393,7931.133
2022-09-26 04:15,9065.899,5068.513,3332.473,7931.338
2022-09-26 04:30,9066.244,5068.624,3332.517,7931.627
2022-09-26 04:45,9066.621,5068.726,3332.624,7931.836
2022-09-26 05:00,9067.059,5068.788,3332.674,7932.165
2022-09-26 05:15,9067.317,5069.078,3332.85,7932.276
2022-09-26 05:30,9067.471,5069.182,3333.031,7932.638
2022-09-26 05:45,9067.877,5069.426,3333.066,7932.772
2022-09-26 06:00,9068.109,5069.507,3333.086,7932.97
2022-09-26 06:15,9068.247,5069.691,3333.25,7933.141
2022-09-26 06:30,9068.523,5069.766,3333.439,7933.242
2022-09-26 06:45,9068.76,5070.012,3333.526,7933.394
2022-09-26 07:00,9068.96,5070.231,3333.556,7933.496
2022-09-26 07:15,9069.228,5070.436,3333.666,7933.57
2022-09-26 07:30,9069.43,5070.655,3333.746,7933.685
2022-09-26 07:45,9069.644,5070.741,3333.821,7933.77
2022-09-26 08:00,9070.134,5071.027,3333.885,7934.036
2022-09-26 08:15,9070.28,5071.103,3334.049,7934.077
2022-09-26 08:30,9070.57,5071.156,3334.139,7934.106
2022-09-26 08:45,9070.759,5071.393,3334.153,7934.469
2022-09-26 09:00,9071.224,5071.69,3334.345,7934.659
2022-09-26 09:15,9071.623,5071.921,3334.524,7934.952
2022-09-26 09:30,9071.902,5072.173,3334.641,7935.014
2022-09-26 09:45,9072.344,5072.339,3334.687,7935.121
2022-09-26 10:00,9072.646,5072.548,3334.815,7935.516
2022-09-26 10:15,9072.757,5072.839,3334.981,7935.908
2022-09-26 10:30,9073.114,5073.121,3334.989,7936.092
2022-09-26 10:45,9073.458,5073.395,3335.042,7936.302
2022-09-26 11:00,9073.863,5073.489,3335.154,7936.348
2022-09-26 11:15,9074.019,5073.606,3335.246,7936.562
2022-09-26 11:30,9074.496,5073.723,3335.41,7936.904
2022-09-26 11:45,9074.749,5073.871,3335.541,7937.202
2022-09-26 12:00,9075.042,5073.932,3335.732,7937.406
2022-09-26 12:15,9075.299,5074.095,3335.75,7937.56
2022-09-26 12:30,9075.797,5074.292,3335.869,7937.783
2022-09-26 12:45,9075.997,5074.576,3336.063,7938.001
2022-09-26 13:00,9076.411,5074.759,3336.066,7938.147
2022-09-26 13:15,9076.892,5074.96,3336.167,7938.357
2022-09-26 13:30,9077.186,5075.127,3336.336,7938.531
2022-09-26 13:45,9077.483,5075.3,3336.43,7938.773
2022-09-26 14:00,9077.638,5075.456,3336.558,7938.781
2022-09-26 14:15,9077.998,5075.743,3336.707,7939.154
2022-09-26 14:30,9078.357,5075.825,3336.819,7939.302
2022-09-26 14:45,9078.754,5076.037,3336.948,7939.303
2022-09-26 15:00,9079.19,5076.32,3337.063,7939.633
2022-09-26 15:15,9079.689,5076.382,3337.233,7939.926
2022-09-26 15:30,9080.051,5076.506,3337.414,7940.274
2022-09-26 15:45,9080.446,5076.587,3337.45,7940.512
2022-09-26 16:00,9080.862,5076.852,3337.572,7940.795
2022-09-26 16:15,9081.021,5076.903,3337.702,7941.148
2022-09-26 16:30,9081.272,5077.063,3337.83,7941.271
2022-09-26 16:45,9081.51,5077.254,3337.838,7941.298
2022-09-26 17:00,9081.909,5077.547,3337.913,7941.414
2022-09-26 17:15,9082.393,5077.663,3338.075,7941.573
2022-09-26 17:30,9082.547,5077.764,3338.15,7941.739
2022-09-26 17:45,9083.01,5078.06,3338.205,7942.055
2022-09-26 18:00,9083.391,5078.19,3338.248,7942.193
2022-09-26 18:15,9083.714,5078.418,3338.411,7942.515
2022-09-26 18:30,9083.872,5078.694,3338.427,7942.797
2022-09-26 18:45,9084.2,5078.882,3338.549,7942.798
2022-09-26 19:00,9084.681,5079.105,3338.596,7943.166
2022-09-26 19:15,9084.96,5079.216,3338.649,7943.176
2022-09-26 19:30,9085.282,5079.314,3338.843,7943.407
2022-09-26 19:45,9085.733,5079.563,3338.861,7943.545
2022-09-26 20:00,9086.07,5079.659,3338.919,7943.611
2022-09-26 20:15,9086.43,5079.945,3338.989,7943.921
2022-09-26 20:30,9086.61,5080.103,3339.187,7944.129
2022-09-26 20:45,9087.053,5080.318,3339.33,7944.37
2022-09-26 21:00,9087.345,5080.498,3339.365,7944.441
2022-09-26 21:15,9087.689,5080.758,3339.383,7944.773
2022-09-26 21:30,9087.838,5080.84,3339.519,7944.957
2022-09-26 21:45,9088.088,5081.119,3339.675,7945.017
2022-09-26 22:00,9088.297,5081.358,3339.693,7945.311
2022-09-26 22:15,9088.611,5081.647,3339.727,7945.564
2022-09-26 22:30,9088.82,5081.747,3339.821,7945.856
2022-09-26 22:45,9089.15,5081.88,3340.017,7945.903
2022-09-26 23:00,9089.354,5082.072,3340.091,7946.285
2022-09-26 23:15,9089.697,5082.151,3340.247,7946.482
2022-09-26 23:30,9089.939,5082.404,3340.261,7946.835
2022-09-26 23:45,9090.143,5082.689,3340.413,7947.069
2022-09-27 00:00,9090.273,5082.877,3340.45,7947.343
2022-09-27 00:15,9090.669,5083.117,3340.648,7947.465
2022-09-27 00:30,9090.938,5083.374,3340.84,7947.704
2022-09-27 00:45,9091.09,5083.505,3341.007,7947.986
2022-09-27 01:00,9091.216,5083.749,3341.17,7948.242
2022-09-27 01:15,9091.662,5084.022,3341.264,7948.628
2022-09-27 01:30,9091.885,5084.147,3341.354,7948.975
2022-09-27 01:45,9092.208,5084.441,3341.457,7949.019
2022-09-27 02:00,9092.501,5084.538,3341.469,7949.262
2022-09-27 02:15,9092.937,5084.674,3341.48,7949.595
2022-09-27 02:30,9093.239,5084.941,3341.498,7949.771
2022-09-27 02:45,9093.506,5085.117,3341.662,7950.108
2022-09-27 03:00,9093.639,5085.371,3341.834,7950.492
2022-09-27 03:15,9093.859,5085.515,3341.996,7950.503
2022-09-27 03:30,9094.293,5085.702,3342.002,7950.537
2022-09-27 03:45,9094.759,5085.798,3342.187,7950.877
2022-09-27 04:00,9094.917,5086.041,3342.387,7950.894
2022-09-27 04:15,9095.101,5086.22,3342.409,7951.069
2022-09-27 04:30,9095.441,5086.416,3342.521,7951.415
2022-09-27 04:45,9095.909,5086.648,3342.622,7951.685
2022-09-27 05:00,9096.047,5086.736,3342.638,7952.083
2022-09-27 05:15,9096.494,5086.804,3342.783,7952.114
2022-09-27 05:30,9096.605,5087.089,3342.808,7952.428
2022-09-27 05:45,9096.8,5087.276,3342.948,7952.532
2022-09-27 06:00,9097.034,5087.434,3343.002,7952.736
2022-09-27 06:15,9097.502,5087.715,3343.016,7952.917
2022-09-27 06:30,9097.785,5087.823,3343.189,7953.3
2022-09-27 06:45,9098.215,5087.89,3343.386,7953.631
2022-09-27 07:00,9098.339,5088.054,3343.448,7953.754
2022-09-27 07:15,9098.756,5088.315,3343.468,7954.04
2022-09-27 07:30,9099.006,5088.59,3343.665,7954.166
2022-09-27 07:45,9099.481,5088.656,3343.691,7954.362
2022-09-27 08:00,9099.942,5088.911,3343.743,7954.382
2022-09-27 08:15,9100.215,5089.009,3343.93,7954.774
2022-09-27 08:30,9100.528,5089.268,3344.021,7955.132
2022-09-27 08:45,9100.994,5089.504,3344.054,7955.516
2022-09-27 09:00,9101.136,5089.735,3344.102,7955.55
2022-09-27 09:15,9101.308,5089.983,3344.145,7955.568
2022-09-27 09:30,9101.45,5090.263,3344.269,7955.819
2022-09-27 09:45,9101.88,5090.56,3344.378,7956.095
2022-09-27 10:00,9102.0,5090.784,3344.495,7956.379
2022-09-27 10:15,9102.369,5090.954,3344.586,7956.724
2022-09-27 10:30,9102.754,5091.084,3344.589,7957.027
2022-09-27 10:45,9103.205,5091.145,3344.786,7957.339
2022-09-27 11:00,9103.546,5091.305,3344.975,7957.651
2022-09-27 11:15,9104.005,5091.531,3345.157,7957.944
2022-09-27 11:30,9104.471,5091.825,3345.345,7958.335
2022-09-27 11:45,9104.773,5091.971,3345.462,7958.361
2022-09-27 12:00,9105.243,5092.265,3345.61,7958.438
2022-09-27 12:15,9105.516,5092.402,3345.64,7958.753
2022-09-27 12:30,9105.888,5092.482,3345.715,7958.795
2022-09-27 12:45,9106.239,5092.595,3345.868,7958.8
2022-09-27 13:00,9106.7,5092.826,3345.926,7959.15
2022-09-27 13:15,9107.106,5092.928,3346.072,7959.478
2022-09-27 13:30,9107.568,5093.044,3346.235,7959.776
2022-09-27 13:45,9107.743,5093.28,3346.376,7959.87
2022-09-27 14:00,9108.072,5093.469,3346.436,7960.0
2022-09-27 14:15,9108.529,5093.574,3346.612,7960.386
2022-09-27 14:30,9108.887,5093.873,3346.675,7960.567
2022-09-27 14:45,9109.358,5093.986,3346.83,7960.847
2022-09-27 15:00,9109.477,5094.235,3346.924,7961.134
2022-09-27 15:15,9109.783,5094.357,3347.01,7961.352
2022-09-27 15:30,9110.251,5094.563,3347.088,7961.729
2022-09-27 15:45,9110.609,5094.747,3347.09,7961.993
2022-09-27 16:00,9110.829,5094.996,3347.19,7962.069
2022-09-27 16:15,9111.304,5095.072,3347.302,7962.444
2022-09-27 16:30,9111.706,5095.332,3347.473,7962.621
2022-09-27 16:45,9112.028,5095.416,3347.592,7962.812
2022-09-27 17:00,9112.144,5095.677,3347.707,7962.842
2022-09-27 17:15,9112.478,5095.887,3347.771,7962.885
2022-09-27 17:30,9112.759,5096.07,3347.913,7963.134
2022-09-27 17:45,9113.147,5096.317,3347.973,7963.211
2022-09-27 18:00,9113.483,5096.434,3348.04,7963.556
2022-09-27 18:15,9113.87,5096.655,3348.108,7963.734
2022-09-27 18:30,9114.166,5096.922,3348.202,7963.993
2022-09-27 18:45,9114.326,5097.05,3348.388,7964.334
2022-09-27 19:00,9114.476,5097.115,3348.418,7964.384
2022-09-27 19:15,9114.645,5097.237,3348.609,7964.626
2022-09-27 19:30,9115.113,5097.516,3348.672,7964.821
2022-09-27 19:45,9115.391,5097.574,3348.678,7964.961
2022-09-27 20:00,9115.79,5097.859,3348.853,7965.231
2022-09-27 20:15,9116.124,5097.934,3348.987,7965.59
2022-09-27 20:30,9116.608,5098.071,3349.063,7965.608
2022-09-27 20:45,9116.833,5098.174,3349.117,7965.812
2022-09-27 21:00,9117.155,5098.416,3349.235,7965.973
2022-09-27 21:15,9117.62,5098.491,3349.401,7965.988
2022-09-27 21:30,9118.091,5098.61,3349.497,7966.232
2022-09-27 21:45,9118.322,5098.82,3349.605,7966.321
2022-09-27 22:00,9118.515,5099.071,3349.682,7966.376
2022-09-27 22:15,9118.724,5099.146,3349.686,7966.723
2022-09-27 22:30,9119.186,5099.417,3349.802,7967.122
2022-09-27 22:45,9119.428,5099.617,3349.994,7967.125
2022-09-27 23:00,9119.648,5099.781,3350.045,7967.298
2022-09-27 23:15,9120.053,5099.894,3350.186,7967.437
2022-09-27 23:30,9120.506,5099.968,3350.265,7967.836
2022-09-27 23:45,9120.708,5100.174,3350.355,7967.975
2022-09-28 00:00,9120.867,5100.451,3350.512,7968.071
2022-09-28 00:15,9121.267,5100.608,3350.635,7968.292
2022-09-28 00:30,9121.552,5100.698,3350.792,7968.302
2022-09-28 00:45,9122.003,5100.961,3350.961,7968.415
2022-09-28 01:00,9122.116,5101.258,3351.128,7968.76
2022-09-28 01:15,9122.444,5101.479,3351.313,7968.911
2022-09-28 01:30,9122.81,5101.688,3351.381,7969.253
2022-09-28 01:45,9123.177,5101.814,3351.409,7969.549
2022-09-28 02:00,9123.602,5102.066,3351.506,7969.924
2022-09-28 02:15,9123.896,5102.14,3351.546,7970.221
2022-09-28 02:30,9124.001,5102.265,3351.57,7970.42
2022-09-28 02:45,9124.247,5102.379,3351.58,7970.761
2022-09-28 03:00,9124.617,5102.451,3351.741,7971.056
2022-09-28 03:15,9125.015,5102.639,3351.892,7971.306
2022-09-28 03:30,9125.469,5102.899,3351.975,7971.675
2022-09-28 03:45,9125.789,5102.963,3352.087,7972.058
2022-09-28 04:00,9125.984,5103.195,3352.202,7972.408
2022-09-28 04:15,9126.134,5103.321,3352.331,7972.801
2022-09-28 04:30,9126.608,5103.406,3352.447,7973.149
2022-09-28 04:45,9126.882,5103.556,3352.57,7973.228
2022-09-28 05:00,9126.99,5103.803,3352.661,7973.562
2022-09-28 05:15,9127.177,5104.098,3352.733,7973.784
2022-09-28 05:30,9127.43,5104.304,3352.845,7973.816
2022-09-28 05:45,9127.769,5104.461,3352.881,7974.067
2022-09-28 06:00,9127.887,5104.638,3353.073,7974.417
2022-09-28 06:15,9128.194,5104.729,3353.23,7974.504
2022-09-28 06:30,9128.567,5104.805,3353.232,7974.647
2022-09-28 06:45,9129.062,5104.906,3353.282,7974.749
2022-09-28 07:00,9129.247,5105.163,3353.466,7975.096
2022-09-28 07:15,9129.603,5105.38,3353.596,7975.197
2022-09-28 07:30,9129.883,5105.502,3353.778,7975.397
2022-09-28 07:45,9130.263,5105.693,3353.784,7975.58
2022-09-28 08:00,9130.512,5105.891,3353.83,7975.803
2022-09-28 08:15,9130.879,5105.949,3353.845,7975.989
2022-09-28 08:30,9131.264,5106.244,3353.875,7976.082
2022-09-28 08:45,9131.593,5106.317,3353.994,7976.346
2022-09-28 09:00,9131.834,5106.388,3354.108,7976.351
2022-09-28 09:15,9132.212,5106.44,3354.304,7976.676
2022-09-28 09:30,9132.37,5106.597,3354.377,7977.046
2022-09-28 09:45,9132.823,5106.717,3354.424,7977.179
2022-09-28 10:00,9133.051,5106.874,3354.48,7977.337
2022-09-28 10:15,9133.299,5107.04,3354.515,7977.653
2022-09-28 10:30,9133.491,5107.33,3354.622,7977.879
2022-09-28 10:45,9133.832,5107.42,3354.8,7978.083
2022-09-28 11:00,9134.16,5107.534,3354.953,7978.125
2022-09-28 11:15,9134.523,5107.673,3355.152,7978.4
2022-09-28 11:30,9134.795,5107.797,3355.261,7978.549
2022-09-28 11:45,9135.199,5107.93,3355.342,7978.948
2022-09-28 12:00,9135.63,5108.072,3355.539,7979.192
2022-09-28 12:15,9135.78,5108.34,3355.622,7979.58
2022-09-28 12:30,9136.019,5108.432,3355.68,7979.796
2022-09-28 12:45,9136.259,5108.588,3355.681,7980.042
2022-09-28 13:00,9136.396,5108.669,3355.767,7980.284
2022-09-28 13:15,9136.798,5108.88,3355.92,7980.41
2022-09-28 13:30,9136.951,5109.115,3356.101,7980.421
2022-09-28 13:45,9137.25,5109.211,3356.299,7980.569
2022-09-28 14:00,9137.738,5109.265,3356.32,7980.69
2022-09-28 14:15,9138.185,5109.376,3356.367,7981.057
2022-09-28 14:30,9138.587,5109.589,3356.412,7981.364
2022-09-28 14:45,9138.934,5109.76,3356.578,7981.536
2022-09-28 15:00,9139.102,5109.904,3356.639,7981.557
2022-09-28 15:15,9139.528,5110.189,3356.785,7981.619
2022-09-28 15:30,9139.927,5110.477,3356.871,7981.948
2022-09-28 15:45,9140.325,5110.614,3356.993,7981.955
2022-09-28 16:00,9140.498,5110.859,3357.153,7982.146
2022-09-28 16:15,9140.959,5111.039,3357.197,7982.185
2022-09-28 16:30,9141.106,5111.203,3357.288,7982.417
2022-09-28 16:45,9141.456,5111.339,3357.437,7982.553
2022-09-28 17:00,9141.781,5111.523,3357.59,7982.652
2022-09-28 17:15,9142.056,5111.731,3357.732,7982.884
2022-09-28 17:30,9142.254,5111.907,3357.88,7983.017
2022-09-28 17:45,9142.706,5112.003,3358.055,7983.031
2022-09-28 18:00,9142.96,5112.126,3358.193,7983.114
2022-09-28 18:15,9143.247,5112.355,3358.205,7983.416
2022-09-28 18:30,9143.538,5112.549,3358.4,7983.463
2022-09-28 18:45,9143.989,5112.726,3358.565,7983.688
2022-09-28 19:00,9144.227,5112.797,3358.573,7984.073
2022-09-28 19:15,9144.712,5113.041,3358.741,7984.325
2022-09-28 19:30,9145.197,5113.111,3358.796,7984.501
2022-09-28 19:45,9145.474,5113.235,3358.82,7984.72
2022-09-28 20:00,9145.721,5113.384,3359.013,7985.12
2022-09-28 20:15,9145.915,5113.443,3359.14,7985.517
2022-09-28 20:30,9146.409,5113.567,3359.161,7985.554
2022-09-28 20:45,9146.804,5113.84,3359.299,7985.889
2022-09-28 21:00,9147.226,5114.038,3359.304,7986.072
2022-09-28 21:15,9147.583,5114.092,3359.322,7986.289
2022-09-28 21:30,9148.024,5114.213,3359.365,7986.362
2022-09-28 21:45,9148.436,5114.347,3359.486,7986.48
2022-09-28 22:00,9148.647,5114.606,3359.591,7986.653
2022-09-28 22:15,9148.826,5114.719,3359.649,7986.734
2022-09-28 22:30,9149.214,5114.832,3359.774,7987.017
2022-09-28 22:45,9149.688,5115.026,3359.908,7987.019
2022-09-28 23:00,9149.997,5115.084,3359.967,7987.138
2022-09-28 23:15,9150.099,5115.354,3360.06,7987.422
2022-09-28 23:30,9150.358,5115.572,3360.169,7987.71
2022-09-28 23:45,9150.616,5115.782,3360.288,7987.895
2022-09-29 00:00,9150.925,5116.077,3360.397,7988.069
2022-09-29 00:15,9151.405,5116.254,3360.495,7988.198
2022-09-29 00:30,9151.765,5116.365,3360.685,7988.286
2022-09-29 00:45,9151.908,5116.661,3360.748,7988.554
2022-09-29 01:00,9152.207,5116.846,3360.924,7988.74
2022-09-29 01:15,9152.515,5117.062,3360.937,7989.116
2022-09-29 01:30,9152.794,5117.278,3361.096,7989.462
2022-09-29 01:45,9153.286,5117.402,3361.114,7989.612
2022-09-29 02:00,9153.456,5117.653,3361.308,7989.668
2022-09-29 02:15,9153.661,5117.735,3361.439,7989.711
2022-09-29 02:30,9153.902,5117.834,3361.488,7989.799
